curie,label,group,in_old,new_term,reparented,rel_added,rel_removed,def_changed,syn_added,depth_new,depth_old,obsoleted
HP:5210397,Unusual HHV7 infection,Infections,False,True,False,0,0,False,2,5.0,,False
HP:5210398,BK virus cystitis,Infections,False,True,False,0,0,False,4,6.0,,False
HP:5210399,Unusual poliovirus infection,Infections,False,True,False,0,0,False,5,5.0,,False
HP:5210400,Chronic poliovirus excretion,Infections,False,True,False,0,0,False,5,6.0,,False
HP:5210401,Severe rotavirus infection,Infections,False,True,False,0,0,False,3,4.0,,False
HP:5210402,Unusual respiratory syncytial virus infection,Infections,False,True,False,0,0,False,4,5.0,,False
HP:5210403,Severe respiratory syncytial virus infection,Infections,False,True,False,0,0,False,5,5.0,,False
HP:5210404,Chronic respiratory syncytial virus infection,Infections,False,True,False,0,0,False,4,6.0,,False
HP:5210405,Chronic rhinovirus infection,Infections,False,True,False,0,0,False,3,5.0,,False
HP:5210406,Unusual human metapneumovirus infection,Infections,False,True,False,0,0,False,4,5.0,,False
HP:5210407,Toxoplasma eye infection,Infections,False,True,False,0,0,False,4,5.0,,False
HP:5210408,BCG-associated disease,Infections,False,True,False,0,0,False,5,4.0,,False
HP:5210409,Abnormal effector memory CD4+ T cell proportion,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,0,9.0,,False
HP:5210410,Abnormal central memory CD4+ T cell proportion,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,0,9.0,,False
HP:5210411,Decreased total T cell number,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,2,7.0,,False
HP:5210412,Increased total T cell number,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,1,7.0,,False
HP:5210413,Decreased total T cell proportion,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,3,8.0,,False
HP:5210414,Increased total T cell proportion,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,2,8.0,,False
HP:5210415,Decreased total CD4+ T cell number,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,0,8.0,,False
HP:5210416,Increased CD4+ T cell number,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,0,8.0,,False
HP:5210417,Increased total CD4+ T cell count,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,5,9.0,,False
HP:5210418,Decreased total CD4+ T cell count,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,5,9.0,,False
HP:5210419,Autoimmune cytopenia,Other immune,False,True,False,0,0,False,0,3.0,,False
HP:5210420,Severe eczema,Other immune,False,True,False,0,0,False,1,6.0,,False
HP:5210421,Autoimmune hepatitis,Other immune,False,True,False,0,0,False,0,3.0,,False
HP:5210422,Non-infectious encephalitis,Other immune,False,True,False,0,0,False,0,5.0,,False
HP:5210423,Autoimmune encephalitis,Other immune,False,True,False,0,0,False,0,3.0,,False
HP:5210424,Increased total CD8+ T cell number,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,0,8.0,,False
HP:5210425,Decreased total CD8+ T cell number,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,0,8.0,,False
HP:5210426,Decreased total CD8+ T cell count,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,5,9.0,,False
HP:5210427,Increased total CD8+ T cell count,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,4,9.0,,False
HP:5210428,HSV pneumonia,Infections,False,True,False,0,0,False,3,5.0,,False
HP:5210429,Recurrent Haemophilus influenzae conjunctivitis,Infections,False,True,False,0,0,False,0,7.0,,False
HP:6000004,Lymphangiosarcoma,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000031,Phaeohyphomycosis,Infections,True,False,False,0,0,False,0,5.0,5.0,False
HP:6000070,Cutaneous granuloma,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:6000160,Splenic lipid-laden macrophage infiltration,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000186,Anti-soluble liver antigen/liver pancreas antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000187,Anti-thrombospondin type I domain-containing 7A antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000188,Antisperm antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000193,Anti-osteoprotegerin antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000232,Splenic necrosis,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000239,Elevated circulating tumor necrosis factor alpha concentration,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000242,Decreased circulating complement component 1s concentration,"Antibodies /
humoral",True,False,False,0,0,False,0,5.0,5.0,False
HP:6000261,Absent circulating kappa chain-bearing immunoglobulin,"Antibodies /
humoral",True,False,False,0,0,False,0,4.0,4.0,False
HP:6000288,Deep neck abscess,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:6000343,Antiparietal cell antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000344,Anti-intrinsic factor antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000347,Anti-NR2A antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000351,Anti-coagulation factor antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000374,Increased circulating interleukin 1beta concentration,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:6000380,Anti-perilipin-1 antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000381,Splenic calcification,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000386,Positive cold agglutinin test,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:6000387,Anti-D-L antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000388,Anti-erythrocyte autoantibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000439,Increased circulating interleukin 15 concentration,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:6000441,Abnormal circulating interleukin 6 concentration,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:6000442,Abnormal circulating interleukin 12 concentration,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:6000446,Abnormal circulating CC chemokine concentration,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:6000448,Anti-desmocollin antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000458,Sulfur-containing abscess,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:6000462,Anti-ADAMTS13 antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000473,Decreased FOXP3-expressing T cell count,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,6.0,6.0,False
HP:6000474,Elevated circulating complement component concentration,"Antibodies /
humoral",True,False,False,0,0,False,0,4.0,4.0,False
HP:6000475,Anti-beta fodrin antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000486,Elevated circulating CXCL10 concentration,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:6000487,Reduced circulating interleukin 12 concentration,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:6000491,Anti-prothrombin antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:6000492,Anti-factor V antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:6000493,Anti-factor VII antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:6000494,Anti-factor VIII antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:6000495,Anti-factor IX antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:6000496,Anti-factor X antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:6000497,Anti-factor XI antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:6000498,Anti-factor XIII antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:6000499,Anti-factor H antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:6000508,Anti-human ferritin peptide antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000513,Diminished neutrophil myeloperoxidase activity,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,8.0,8.0,False
HP:6000635,Breast granuloma,"Flow cytometry /
immunophenotyping",True,False,True,1,1,False,0,9.0,3.0,False
HP:6000639,PAS-positive lymphocyte vacuolization,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,6.0,6.0,False
HP:6000643,Anti-lamin A antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000644,Anti-lamin C antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000645,Anti-vinculin antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000646,Anti-annexin A5 antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000676,Anti-von Willebrand factor antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000677,Increased total natural killer cell count,"Flow cytometry /
immunophenotyping",True,False,False,0,0,True,1,7.0,7.0,False
HP:6000678,Myositis-specific autoantibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000687,Elevated circulating CCL3 concentration,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:6000688,Elevated circulating CCL4 concentration,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:6000704,Elevated circulating CXCL9 concentration,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000758,Elevated circulating interleukin 1 receptor antagonist concentration,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:6000795,Anti-folate receptor antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000843,Nonexudative conjunctivitis,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:6000876,Anti-Glutamate Receptor delta2 antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000877,Anti-dachshund family transcription factor 1 antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000878,Anti-potassium channel tetramerization domain containing 16 antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000879,Anti-regulator of G protein signaling 8 antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000880,Anti-neurochondrin antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000881,Anti-DCC netrin 1 receptor antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000882,Anti-recoverin antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6000906,Positive bloodstream cryptococcus culture,Infections,True,False,True,1,0,False,0,6.0,,False
HP:6000912,Nummular keratitis,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:6000980,Bone marrow hemophagocytosis,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,7.0,7.0,False
HP:6000981,Splenic granulomatosis,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,4.0,4.0,False
HP:6001015,Anti-HLA-DQ antibody positivity,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:6001018,Mediastinal lymph node calcification,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:6001019,Eggshell calcification of lymph nodes,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:6001058,Anti-neuronal intermediate filament antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6001059,Anti-DREBRIN antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6001060,Anti-lipoprotein lipase autoantibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6001061,Anti-apolipoprotein CII autoantibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6001064,Anti-acetylcholine receptor antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:6001096,Decreased CD4+ T cell ZAP-70 protein expression,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,1,6.0,6.0,False
HP:6001119,Purulent drainage from skin,Other immune,False,True,False,0,0,False,0,5.0,,False
HP:6001188,Preauricular lymphadenopathy,Other immune,False,True,False,0,0,False,0,4.0,,False
HP:6001190,Abnormal MHC surface expression,Other immune,False,True,False,0,0,False,0,2.0,,False
HP:6001214,Cutaneous granulomatosis,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,0,7.0,,False
HP:6001283,Severe Candida infection,Infections,False,True,False,0,0,False,3,5.0,,False
HP:6001370,Acute retinal necrosis,Infections,False,True,False,0,0,False,2,7.0,,False
HP:6001385,Follicular conjunctivitis,Other immune,False,True,False,0,0,False,0,6.0,,False
HP:6001386,Granulomatous conjunctivitis,Other immune,False,True,False,0,0,False,0,6.0,,False
HP:6001425,Hyperleukocytosis,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,0,6.0,,False
HP:6001441,CSF anti-myelin oligodendrocyte glycoprotein antibody positivity,Other immune,False,True,False,0,0,False,0,4.0,,False
HP:6001446,Airway chondritis,Other immune,False,True,False,0,0,False,1,5.0,,False
HP:6001447,Costochondritis,Other immune,False,True,False,0,0,False,1,5.0,,False
HP:0002961,Dysgammaglobulinemia,Other immune,True,False,False,0,0,False,0,,5.0,True
HP:0003347,Impaired lymphocyte transformation with phytohemagglutinin,Other immune,True,False,False,0,0,False,0,,5.0,True
HP:0005354,Lack of T cell function,Other immune,True,False,False,0,0,False,0,,5.0,True
HP:0005365,Severe B lymphocytopenia,Other immune,True,False,False,0,0,False,0,,8.0,True
HP:0005407,Decreased proportion of CD4-positive helper T cells,Other immune,True,False,False,0,0,False,0,,8.0,True
HP:0005435,Impaired T cell function,Other immune,True,False,False,0,0,False,0,,5.0,True
HP:0005512,Impaired neutrophil killing of staphylococci,Other immune,True,False,False,0,0,False,0,,9.0,True
HP:0008165,Decreased helper T cell proportion,Other immune,True,False,False,0,0,False,0,,8.0,True
HP:0008866,Failure to thrive secondary to recurrent infections,Other immune,True,False,False,0,0,False,0,,4.0,True
HP:0011837,Partial IgA deficiency,Other immune,True,False,False,0,0,False,0,,6.0,True
HP:0012178,Reduced natural killer cell activity,Other immune,True,False,False,0,0,False,0,,5.0,True
HP:0025620,Abnormal proportion of CD4+ central memory cells,Other immune,True,False,False,0,0,False,0,,8.0,True
HP:0025623,Abnormal proportion of CD4+ effector memory cells,Other immune,True,False,False,0,0,False,0,,8.0,True
HP:0030251,Absence of memory B cells,Other immune,True,False,False,0,0,False,0,,8.0,True
HP:0030253,Defective T cell proliferation,Other immune,True,False,False,0,0,False,0,,6.0,True
HP:0030333,Abnormal alpha-beta T cell morphology,Other immune,True,False,False,0,0,False,0,,6.0,True
HP:0030334,"Abnormal CD4-positive, CD25-positive, alpha-beta regulatory T cell morphology",Other immune,True,False,False,0,0,False,0,,7.0,True
HP:0030335,"Abnormal CD4-positive, CD25-positive, alpha-beta regulatory T cell count",Other immune,True,False,False,0,0,False,0,,8.0,True
HP:0030336,"Absence of CD4-positive, CD25-positive regulatory T cells",Other immune,True,False,False,0,0,False,0,,9.0,True
HP:0030337,"Elevated CD4-positive, CD25-positive regulatory T cell count",Other immune,True,False,False,0,0,False,0,,9.0,True
HP:0033798,Impaired leukocyte adhesion,Other immune,True,False,False,0,0,False,0,,4.0,True
HP:0034286,Pneumocystis carinii pneumonia,Other immune,True,False,False,0,0,False,0,,5.0,True
HP:0041060,Chronic partially decreased circulating IgG4,Other immune,True,False,False,0,0,False,0,,9.0,True
HP:0041066,Chronic partially decreased circulating IgG2,Other immune,True,False,False,0,0,False,0,,9.0,True
HP:0041070,Chronic partially decreased circulating IgG1,Other immune,True,False,False,0,0,False,0,,9.0,True
HP:0041075,Chronic partially decreased circulating IgG3,Other immune,True,False,False,0,0,False,0,,9.0,True
HP:0045080,Decreased proportion of CD3-positive T cells,Other immune,True,False,False,0,0,False,0,,8.0,True
HP:0410367,Increased hepatitis A virus antibody level,Other immune,True,False,False,0,0,False,0,,5.0,True
HP:0410369,Increased hepatitis B virus antibody level,Other immune,True,False,False,0,0,False,0,,5.0,True
HP:0410371,Increased hepatitis C virus antibody level,Other immune,True,False,False,0,0,False,0,,5.0,True
HP:0410381,"Abnormal proportion of central memory CD4-positive, alpha-beta T cells",Other immune,True,False,False,0,0,False,0,,10.0,True
